Ambati Rayudu,Ankit Rajpoot,0.333333333333,0.444444444444,0.222222222222,0.0,0.0,0.0,0.0,0.0,9
Unmukt Chand,Sandeep Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tirumalsetti Suman,Ishant Sharma,0.647058823529,0.294117647059,0.0,0.0,0.0588235294118,0.0,0.0,0.0,17
Ishant Sharma,Dwayne Bravo,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,3
Brendon McCullum,Iqbal Abdulla,0.272727272727,0.727272727273,0.0,0.0,0.0,0.0,0.0,0.0909090909091,11
Mitchell Marsh,Ravindra Jadeja,0.666666666667,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,6
Dwayne Smith,Imran Tahir,0.466666666667,0.4,0.0,0.0,0.133333333333,0.0,0.0,0.2,15
Yusuf Pathan,Ravichandran Ashwin,0.5,0.264705882353,0.0588235294118,0.0,0.0882352941176,0.0,0.0882352941176,0.0882352941176,34
Jean-Paul Duminy,David Wiese,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.1,10
Dwayne Bravo,Ashok Dinda,0.65,0.15,0.1,0.0,0.1,0.0,0.0,0.05,20
James Faulkner,Kuldeep Yadav,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Dwayne Smith,Rishi Dhawan,0.285714285714,0.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,7
Rohit Sharma,Iqbal Abdulla,0.263157894737,0.631578947368,0.0,0.0,0.0526315789474,0.0,0.0526315789474,0.0526315789474,19
Rishi Dhawan,Chris Morris,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,3
Ajinkya Rahane,Vinay Kumar,0.370967741935,0.354838709677,0.129032258065,0.0,0.112903225806,0.0,0.0322580645161,0.0322580645161,62
Faf du Plessis,Stuart Binny,0.333333333333,0.222222222222,0.111111111111,0.0,0.333333333333,0.0,0.0,0.0,9
Shreyas Iyer,Karn Sharma,0.25,0.375,0.0,0.0,0.0,0.0,0.375,0.0,8
Murali Vijay,Lasith Malinga,0.55,0.35,0.0,0.0,0.1,0.0,0.0,0.0,40
Dhawal Kulkarni,Rajat Bhatia,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,4
Jos Buttler,Chris Morris,0.384615384615,0.230769230769,0.0,0.0,0.230769230769,0.0,0.153846153846,0.0,13
Kevin Pietersen,Ishant Sharma,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3
Dwayne Bravo,Mitchell Marsh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Parthiv Patel,Murali Vijay,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.0,3
Lendl Simmons,Mohit Sharma,0.3125,0.3125,0.125,0.0,0.125,0.0,0.125,0.0,32
Jean-Paul Duminy,Ishwar Pandey,0.642857142857,0.0714285714286,0.142857142857,0.142857142857,0.0,0.0,0.0,0.142857142857,14
Praveen Kumar,Amit Mishra,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2
Jean-Paul Duminy,Moises Henriques,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3
Unmukt Chand,Ashok Dinda,0.714285714286,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,7
Virat Kohli,Lasith Malinga,0.448275862069,0.448275862069,0.0,0.0,0.103448275862,0.0,0.0,0.0,29
Brendon McCullum,Andre Russell,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.166666666667,6
Pawan Negi,Yuzvendra Chahal,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2
Robin Uthappa,Rajat Bhatia,0.346153846154,0.461538461538,0.0384615384615,0.0,0.0,0.0,0.153846153846,0.0,26
Yusuf Pathan,Dhawal Kulkarni,0.47619047619,0.285714285714,0.142857142857,0.0,0.0952380952381,0.0,0.0,0.047619047619,21
Shaun Marsh,Stuart Binny,0.2,0.5,0.1,0.0,0.2,0.0,0.0,0.0,10
Ajinkya Rahane,Karn Sharma,0.340909090909,0.409090909091,0.136363636364,0.0,0.0909090909091,0.0,0.0227272727273,0.0681818181818,44
Shane Watson,Ravichandran Ashwin,0.236842105263,0.552631578947,0.0,0.0,0.131578947368,0.0,0.0789473684211,0.0263157894737,38
Kane Williamson,Zaheer Khan,0.272727272727,0.545454545455,0.0,0.0,0.181818181818,0.0,0.0,0.0,11
Moises Henriques,Shahbaz Nadeem,0.555555555556,0.222222222222,0.0,0.0,0.222222222222,0.0,0.0,0.111111111111,9
Wriddhiman Saha,Ishwar Pandey,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0,5
Ambati Rayudu,Ashish Nehra,0.277777777778,0.388888888889,0.166666666667,0.0,0.0555555555556,0.0,0.111111111111,0.166666666667,18
Manish Pandey,Ashish Nehra,0.583333333333,0.25,0.0,0.0,0.166666666667,0.0,0.0,0.0,12
Ravindra Jadeja,Pradeep Sangwan,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,5
Steven Smith,Karn Sharma,0.387755102041,0.387755102041,0.102040816327,0.0,0.0816326530612,0.0,0.0408163265306,0.0204081632653,49
Chris Gayle,Jayant Yadav,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4
Quinton de Kock,Zaheer Khan,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3
Jos Buttler,Ashish Nehra,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.4,5
Dwayne Bravo,Mitchell McClenaghan,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,3
Morne Morkel,Ravichandran Ashwin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2
Virat Kohli,Mustafizur Rahman,0.526315789474,0.210526315789,0.105263157895,0.0,0.105263157895,0.0,0.0526315789474,0.0526315789474,19
Lokesh Rahul,KC Cariappa,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2
Glenn Maxwell,Imran Tahir,0.380952380952,0.238095238095,0.142857142857,0.0,0.0,0.0,0.238095238095,0.0952380952381,21
Chris Morris,Axar Patel,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.2,5
Sanju Samson,Shahbaz Nadeem,0.416666666667,0.333333333333,0.0833333333333,0.0,0.0833333333333,0.0,0.0833333333333,0.0833333333333,12
Sachin Baby,Mitchell McClenaghan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Brendon McCullum,Suresh Raina,0.210526315789,0.473684210526,0.157894736842,0.0,0.105263157895,0.0,0.0526315789474,0.0,19
Mitchell Marsh,Piyush Chawla,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3
Rajat Bhatia,Ishwar Pandey,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5
Quinton de Kock,Umesh Yadav,0.777777777778,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.111111111111,9
MS Dhoni,Dwayne Smith,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
Quinton de Kock,Sreenath Aravind,0.269230769231,0.461538461538,0.0384615384615,0.0,0.192307692308,0.0,0.0384615384615,0.0,26
Dinesh Karthik,Vinay Kumar,0.423076923077,0.365384615385,0.0769230769231,0.0,0.115384615385,0.0,0.0192307692308,0.0576923076923,52
Virat Kohli,Ishwar Pandey,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
Mayank Agarwal,Iqbal Abdulla,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.166666666667,6
Irfan Pathan,Lasith Malinga,0.388888888889,0.5,0.0,0.0,0.0555555555556,0.0,0.0555555555556,0.111111111111,18
Paras Dogra,Lasith Malinga,0.333333333333,0.5,0.166666666667,0.0,0.0,0.0,0.0,0.0,6
Quinton de Kock,KC Cariappa,0.444444444444,0.222222222222,0.0,0.111111111111,0.222222222222,0.0,0.0,0.0,9
Ajinkya Rahane,Trent Boult,0.571428571429,0.142857142857,0.0714285714286,0.0,0.214285714286,0.0,0.0,0.0714285714286,14
Praveen Kumar,Sreenath Aravind,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Thisara Perera,Iqbal Abdulla,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,4
Dinesh Karthik,James Faulkner,0.434782608696,0.347826086957,0.130434782609,0.0,0.0869565217391,0.0,0.0,0.0869565217391,23
Suryakumar Yadav,Dale Steyn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,3
Ashok Dinda,Zaheer Khan,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,5
David Warner,Varun Aaron,0.483870967742,0.290322580645,0.0322580645161,0.0,0.161290322581,0.0,0.0322580645161,0.0322580645161,31
Dwayne Smith,RP Singh,0.625,0.25,0.125,0.0,0.0,0.0,0.0,0.0,8
Steven Smith,Sreenath Aravind,0.545454545455,0.272727272727,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0909090909091,11
Ravichandran Ashwin,Sandeep Sharma,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4
Moises Henriques,Vinay Kumar,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5
Shane Watson,Kieron Pollard,0.5,0.25,0.0,0.0,0.125,0.0,0.125,0.125,16
Shahbaz Nadeem,Pawan Negi,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,6
Glenn Maxwell,Yuvraj Singh,0.333333333333,0.166666666667,0.0,0.0,0.166666666667,0.0,0.333333333333,0.0,6
Ravindra Jadeja,Praveen Kumar,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8
Imran Tahir,Ben Cutting,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4
Thisara Perera,Ishant Sharma,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,5
Zaheer Khan,RP Singh,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4
Karn Sharma,Dwayne Bravo,0.368421052632,0.473684210526,0.105263157895,0.0,0.0526315789474,0.0,0.0,0.105263157895,19
Suresh Raina,Pawan Suyal,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,4
Axar Patel,Rajat Bhatia,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,3
Manish Pandey,Praveen Kumar,0.625,0.3125,0.0625,0.0,0.0,0.0,0.0,0.1875,16
Kedar Jadhav,Thisara Perera,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0,10
Andre Russell,Ravichandran Ashwin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2
Kane Williamson,Mohammed Shami,0.454545454545,0.363636363636,0.0,0.0,0.0909090909091,0.0909090909091,0.0,0.0909090909091,11
Dwayne Bravo,Dhawal Kulkarni,0.2,0.4,0.0,0.0,0.0,0.0,0.4,0.0,5
Dale Steyn,Jaydev Unadkat,0.555555555556,0.222222222222,0.111111111111,0.0,0.111111111111,0.0,0.0,0.111111111111,9
Murali Vijay,Shahbaz Nadeem,0.25,0.416666666667,0.25,0.0,0.0833333333333,0.0,0.0,0.0,12
James Faulkner,Rohit Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Jos Buttler,Ishant Sharma,0.375,0.375,0.0,0.0,0.25,0.0,0.0,0.0,8
Harbhajan Singh,Murugan Ashwin,0.636363636364,0.0909090909091,0.181818181818,0.0,0.0909090909091,0.0,0.0,0.0,11
Pawan Negi,Ashok Dinda,0.333333333333,0.166666666667,0.166666666667,0.0,0.166666666667,0.0,0.166666666667,0.0,6
Gurkeerat Singh Mann,Moises Henriques,0.555555555556,0.222222222222,0.0555555555556,0.0,0.166666666667,0.0,0.0,0.0555555555556,18
Steven Smith,Ashish Nehra,0.578947368421,0.263157894737,0.0,0.0,0.157894736842,0.0,0.0,0.0,19
Lasith Malinga,Varun Aaron,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Faf du Plessis,Karn Sharma,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,0.0,6
Ajinkya Rahane,Rishi Dhawan,0.611111111111,0.222222222222,0.0555555555556,0.0,0.111111111111,0.0,0.0,0.0555555555556,18
